step,location,timezero,date,pred_median,pred_95_lb,pred_80_lb,pred_50_lb,pred_50_ub,pred_80_ub,pred_95_ub,na_value_count
6,Brandenburg,2015-07-05,2015-08-16,0.0210551852159424,-5.23708051910412,-4.05182553368481,-1.68481276724158,1.66592460352407,4.20835477879481,5.13746803343123,0
1,Bremen,2015-07-05,2015-07-12,0.00608265083784153,-1.06458453583656,-0.925889413951237,-0.396461937323936,0.406610030644505,0.968381673662196,1.14899659539587,0
2,Bremen,2015-07-05,2015-07-19,0.00160309460692392,-1.08018088275908,-0.861925999699122,-0.336634460440766,0.425498578634962,0.968524245401228,1.16969413486769,0
3,Bremen,2015-07-05,2015-07-26,-0.0057483555223969,-1.13202956177189,-0.957469706510058,-0.413238208541567,0.37665522833982,0.955597755476597,1.08842258730934,0
4,Bremen,2015-07-05,2015-08-02,0.00875333382967521,-1.14597705619937,-0.912590593265244,-0.35082578959098,0.403877995967926,0.943707053953378,1.17339956408126,0
5,Bremen,2015-07-05,2015-08-09,-0.0218161184752421,-1.10577041536895,-0.968630025291197,-0.401787990233188,0.375199547825145,0.936514321391265,1.10353600323434,0
6,Bremen,2015-07-05,2015-08-16,0.00984449726068377,-1.0287518315067,-0.863800385058798,-0.35881600476676,0.432053763373126,0.951960063249333,1.19756548429925,0
1,Hamburg,2015-07-05,2015-07-12,-0.171123146521321,-6.27061856415356,-5.6293240423148,-2.45818689823868,2.16054150272753,5.08379586769871,6.10342112551093,0
2,Hamburg,2015-07-05,2015-07-19,-0.354610721596551,-6.53810596998828,-5.31137969199291,-2.51773175485486,1.89051196412506,4.92418921820341,5.83998844804089,0
3,Hamburg,2015-07-05,2015-07-26,0.000429904430132688,-6.57072327171564,-5.68500165588504,-2.2815982337915,2.18242410529607,5.57917610462088,6.40410433706548,0
4,Hamburg,2015-07-05,2015-08-02,-0.0165520485411123,-6.27959423413305,-5.43835815200083,-2.3027253472813,2.1711527585318,4.96259673073818,5.86673487953571,0
5,Hamburg,2015-07-05,2015-08-09,0.0934490375862026,-6.1440064859151,-5.16208167669061,-2.02696494033634,1.98011502098823,5.71172230113181,6.76263178129195,0
6,Hamburg,2015-07-05,2015-08-16,0.0779482721110792,-6.00101468431627,-5.12131889548743,-2.21773197367449,2.13240551133508,5.3293796976146,6.19238467682041,0
1,Hesse,2015-07-05,2015-07-12,-0.0192605006382508,-1.75044706394004,-1.47427248762815,-0.584599496593158,0.497528005288787,1.25488691494731,1.57768890988645,0
2,Hesse,2015-07-05,2015-07-19,-0.0559062219057867,-1.59882160457214,-1.35633172390771,-0.629257612452754,0.520910904102352,1.34480566365445,1.57314312035067,0
3,Hesse,2015-07-05,2015-07-26,0.0233611793454184,-1.59037167636329,-1.30548797722519,-0.498863870245209,0.569240460310646,1.39564486343557,1.57857434737636,0
4,Hesse,2015-07-05,2015-08-02,0.0120750724131284,-1.57390539963904,-1.31355687220121,-0.513780562952189,0.546804113321386,1.36271754954036,1.56800676092112,0
5,Hesse,2015-07-05,2015-08-09,0.107380269171292,-1.52131748699063,-1.29183409416639,-0.496079507391903,0.648290915351569,1.34944719384262,1.60513964254339,0
6,Hesse,2015-07-05,2015-08-16,0.0419116939553184,-1.517134894776,-1.3165008695101,-0.495662974864784,0.580348702956959,1.32808898611398,1.52486717979423,0
1,Mecklenburg-Vorpommern,2015-07-05,2015-07-12,0.0387969226383161,-8.89297581288841,-7.17023504135789,-3.02992421157755,3.18367541575585,7.6295429556684,8.83643396144806,0
2,Mecklenburg-Vorpommern,2015-07-05,2015-07-19,0.0128600651659876,-8.37725796657409,-6.84137393727005,-2.9798607417983,3.08464222311679,6.97021792032643,8.3730603729323,0
3,Mecklenburg-Vorpommern,2015-07-05,2015-07-26,0.0208790107787572,-8.52979445357791,-6.71984377772684,-2.62220767774333,2.79423394679356,7.14838431514512,8.69331478310665,0
4,Mecklenburg-Vorpommern,2015-07-05,2015-08-02,-0.460806070690649,-9.07289788438963,-7.27324036601147,-3.15873591812707,2.64928929223321,6.9196598237956,8.20428938214191,0
5,Mecklenburg-Vorpommern,2015-07-05,2015-08-09,0.169202171138586,-8.94046435200023,-7.79835834193763,-2.93762131015795,3.08498714607453,7.22179676890631,9.03540847255938,0
6,Mecklenburg-Vorpommern,2015-07-05,2015-08-16,0.0591344500691054,-9.2555839652491,-7.71706748022525,-2.77627018186415,3.03627350764572,7.7207647331665,8.97498611914719,0
1,Lower Saxony,2015-07-05,2015-07-12,-0.0442559812251848,-2.08632697334764,-1.71593059731758,-0.702295545681974,0.637533012471919,1.52567125159231,1.80390184557719,0
2,Lower Saxony,2015-07-05,2015-07-19,-0.014275316169303,-2.02708210514739,-1.76875848117855,-0.749012462325276,0.665406373677189,1.72398349093821,2.070168338828,0
3,Lower Saxony,2015-07-05,2015-07-26,-0.0291326072340453,-1.98300108802537,-1.64675754472739,-0.730687827305157,0.699074350038863,1.67785586781884,1.99889455959667,0
4,Lower Saxony,2015-07-05,2015-08-02,-0.107930810795938,-2.12644046593743,-1.92028168803855,-0.754244825347547,0.681934481524744,1.75251788611176,2.03163914352138,0
5,Lower Saxony,2015-07-05,2015-08-09,0.0201167413080938,-1.99479929742156,-1.63017534147926,-0.704951308975999,0.726034824691967,1.61460451207747,1.88385283141937,0
6,Lower Saxony,2015-07-05,2015-08-16,0.034041851853318,-1.99493231232119,-1.6764962574931,-0.650959952517739,0.71421974040809,1.69116747036897,1.97965997272179,0
1,North Rhine-Westphalia,2015-07-05,2015-07-12,-0.096553909091576,-1.61356561409284,-1.37741901873119,-0.634341902254604,0.485662827286049,1.28885661180224,1.53787920426961,0
2,North Rhine-Westphalia,2015-07-05,2015-07-19,-0.0308440115328141,-1.64955424573035,-1.37234201169515,-0.588488688847929,0.515384934913994,1.22908975171495,1.51979120243259,0
3,North Rhine-Westphalia,2015-07-05,2015-07-26,0.0264857858982744,-1.58398408721056,-1.31566125460303,-0.575701111432972,0.541926703443911,1.40483464820558,1.63560463721986,0
4,North Rhine-Westphalia,2015-07-05,2015-08-02,0.0231683782447016,-1.5870770068135,-1.33830089798007,-0.50723424102711,0.555350225414818,1.3926100112566,1.6983024127448,0
5,North Rhine-Westphalia,2015-07-05,2015-08-09,0.0646080376379354,-1.6042473154261,-1.30161477886369,-0.547608454762745,0.591285169283966,1.3768730362213,1.57918346662578,0
6,North Rhine-Westphalia,2015-07-05,2015-08-16,0.0760384580637723,-1.47660421527821,-1.23741591810443,-0.505989530244735,0.614632502665333,1.38983888773853,1.64214910492229,0
1,Rhineland-Palatinate,2015-07-05,2015-07-12,-0.0323127685927048,-3.98502744843055,-3.26251873548861,-1.43373276119753,1.31850173139508,3.06854752064067,3.84319116943566,0
2,Rhineland-Palatinate,2015-07-05,2015-07-19,-0.116766015443724,-4.23287795335589,-3.55829761571736,-1.47245081915749,1.32199583871095,3.22503271244262,3.94877815161125,0
3,Rhineland-Palatinate,2015-07-05,2015-07-26,-0.184332207996197,-3.88471747555448,-3.47691584502558,-1.47677179426916,1.15978800327046,3.33343286589157,3.76830340328921,0
4,Rhineland-Palatinate,2015-07-05,2015-08-02,-0.0775035103030375,-4.12066701551773,-3.48966545247525,-1.38740204271667,1.30503120464762,3.42817937183017,3.97160605786626,0
5,Rhineland-Palatinate,2015-07-05,2015-08-09,0.0974442702598565,-3.74297735262443,-3.32065628236435,-1.33287993033396,1.55932690892826,3.43646257778898,3.98605230318487,0
6,Rhineland-Palatinate,2015-07-05,2015-08-16,0.0416460272800964,-3.90179884574822,-3.25574433086147,-1.3996078678097,1.51818893562195,3.5795017197555,4.31244038206273,0
1,Saarland,2015-07-05,2015-07-12,-0.0757322130891059,-1.68030936200697,-1.46586223380915,-0.567536771125586,0.452432065132909,1.34926668643391,1.63613965630379,0
2,Saarland,2015-07-05,2015-07-19,-0.0293414186523715,-1.6235320811004,-1.38295206475875,-0.561232491193326,0.541548118374634,1.23621959739544,1.59428853260868,0
3,Saarland,2015-07-05,2015-07-26,-0.0346614318368364,-1.75435066906603,-1.43490000790457,-0.61304055427062,0.528155339602842,1.31525888968348,1.63228179878648,0
4,Saarland,2015-07-05,2015-08-02,0.0136282908523171,-1.49816704359813,-1.28753451176641,-0.543595801021759,0.573936721530783,1.2827854497923,1.55256954651071,0
5,Saarland,2015-07-05,2015-08-09,-0.0125647136630728,-1.55999000101636,-1.31840515563386,-0.517799568348489,0.519441602349763,1.29352151632927,1.51105081031351,0
6,Saarland,2015-07-05,2015-08-16,0.0323505370898936,-1.51276465640681,-1.35556182739567,-0.524034618703179,0.5896688066522,1.32454496715637,1.55078982578296,0
1,Saxony,2015-07-05,2015-07-12,-0.219466712309154,-10.1729184873921,-8.74448057035995,-3.74783588220464,3.43029158757155,8.90047853423718,10.3968785879901,0
2,Saxony,2015-07-05,2015-07-19,0.111087905916182,-10.2891244428858,-8.90978763032508,-3.39152612675774,3.47140269220787,9.17288310458752,10.6429399142394,0
3,Saxony,2015-07-05,2015-07-26,-0.0673426284203551,-10.4065072391787,-8.86228121679472,-3.66878799288201,3.526170582006,8.60276743344239,10.1349183462837,0
4,Saxony,2015-07-05,2015-08-02,0.147267725692151,-10.0784576150029,-8.96397196972737,-4.03836986204773,3.47221553899405,8.90223495567227,10.5604095461559,0
5,Saxony,2015-07-05,2015-08-09,0.169768353980299,-10.6703753722485,-9.0252463990306,-3.51715543980127,3.83482530459728,8.69088361056514,10.9772552738443,0
6,Saxony,2015-07-05,2015-08-16,0.0805444306307963,-11.0206059808231,-9.10318620938306,-3.6570806765526,3.74277470242055,8.83896310606545,10.5133860025377,0
1,Saxony-Anhalt,2015-07-05,2015-07-12,-0.22541532374741,-11.6775380151848,-9.29874282523678,-3.93704140262589,3.20412934345941,8.41908288547606,10.0098546669347,0
2,Saxony-Anhalt,2015-07-05,2015-07-19,-0.175422237087178,-11.4493878454375,-10.0313788535958,-3.79240084381322,3.65778435977684,9.33304745789567,10.612560680599,0
3,Saxony-Anhalt,2015-07-05,2015-07-26,0.518064972719712,-10.5471175056728,-8.82494236170986,-3.56644239056225,4.01009478292771,9.11671644718377,10.3993239166968,0
4,Saxony-Anhalt,2015-07-05,2015-08-02,0.298830559574372,-9.92584927323829,-8.71791186192355,-3.46972559878237,4.08731589543537,9.33984001554214,10.9871433527867,0
5,Saxony-Anhalt,2015-07-05,2015-08-09,-0.0236434210072636,-10.660066176885,-8.61359804878675,-3.8386290187524,3.54287484453059,8.97553412212985,10.7354686114956,0
6,Saxony-Anhalt,2015-07-05,2015-08-16,-0.262360017951678,-10.8927078988354,-8.8809883235721,-3.83278606504039,3.35571719580057,8.71115805631798,10.7069589152837,0
1,Schleswig-Holstein,2015-07-05,2015-07-12,0.0291698215188231,-2.23431811144401,-1.86119877577702,-0.757284203539016,0.80722940683087,1.77734568118175,2.1175598873436,0
2,Schleswig-Holstein,2015-07-05,2015-07-19,-0.0935266360774143,-2.19020895824836,-1.93911143202688,-0.807676030790263,0.651762336327514,1.82440371864701,2.20662834005123,0
3,Schleswig-Holstein,2015-07-05,2015-07-26,0.0200509545216692,-2.25418725818143,-1.89988886739316,-0.787936486973652,0.76801325577406,1.7793393078583,2.00666224426189,0
4,Schleswig-Holstein,2015-07-05,2015-08-02,-0.00755100458788788,-2.19316287522041,-1.93916726027842,-0.800988535579581,0.763558029374422,1.86397355612975,2.26772411955419,0
5,Schleswig-Holstein,2015-07-05,2015-08-09,0.026891397969089,-2.23783443488405,-1.83450617751346,-0.727686127203696,0.757034760928397,1.92952357580813,2.32399140667852,0
6,Schleswig-Holstein,2015-07-05,2015-08-16,-0.0143080562947421,-2.3047803908182,-1.9095356889132,-0.766588131068693,0.710676897531525,1.87028249482351,2.12944902731423,0
1,Thuringia,2015-07-05,2015-07-12,-0.166568988213378,-10.5846149487339,-9.4726516005601,-4.11402914304781,3.56586012941969,9.39877135686983,11.302405641412,0
2,Thuringia,2015-07-05,2015-07-19,-0.221734477020829,-10.8668392332212,-8.9461773592711,-4.10581417177938,3.49818682405694,10.2085668264013,11.6834081976948,0
3,Thuringia,2015-07-05,2015-07-26,-0.0377399179223107,-11.2287543323426,-9.15437727447146,-4.28267209130145,3.93037665382705,9.46507441283992,11.0601570222591,0
4,Thuringia,2015-07-05,2015-08-02,-0.0315952076576644,-10.6306347931539,-8.7142255138946,-3.84442401089976,3.83525000551491,9.28462879243907,10.9683501105114,0
5,Thuringia,2015-07-05,2015-08-09,-0.456014818204316,-11.3579038687118,-9.3546412228909,-4.17452119290602,3.91271291485614,9.82789605817814,11.0834870910587,0
6,Thuringia,2015-07-05,2015-08-16,0.0331617033963557,-11.3648040066821,-9.63576064715056,-3.8407092265904,3.89015738241008,9.62687385299429,11.8365906951992,0
1,Baden-Württemberg,2015-07-12,2015-07-19,-0.141184109553984,-3.12790754966393,-2.70563237727273,-1.10750684216589,0.868259937792016,2.39295460039982,2.88399035256947,0
2,Baden-Württemberg,2015-07-12,2015-07-26,-0.020245977873237,-2.98599737064319,-2.42813718458603,-0.989970489485624,0.917514406683596,2.37193813570036,2.82487090571741,0
3,Baden-Württemberg,2015-07-12,2015-08-02,-0.0383909110347204,-2.78489161189171,-2.25469102811431,-1.04386657871417,1.03130778754107,2.39799606024659,2.97299900055649,0
4,Baden-Württemberg,2015-07-12,2015-08-09,0.0472448428330027,-3.05014396559258,-2.651305455497,-1.13613230921421,1.06113770851018,2.35853407468363,2.76422124727033,0
5,Baden-Württemberg,2015-07-12,2015-08-16,0.0781062286592669,-2.95111458671169,-2.47500642004392,-1.00077522844296,1.09466343510074,2.50155033732646,2.94034820328299,0
6,Baden-Württemberg,2015-07-12,2015-08-23,0.0922206503888846,-3.07635093358001,-2.39749998416717,-0.976799288682147,1.05651216095647,2.59092236998484,3.03628492098473,0
1,Bavaria,2015-07-12,2015-07-19,-0.137142275516078,-4.61172215080041,-3.88029058199231,-1.70192368753227,1.4231331713786,3.48152974465753,4.18918801972634,0
2,Bavaria,2015-07-12,2015-07-26,0.0141628868646601,-4.09799878213136,-3.46039169910232,-1.45512913579283,1.47494681627368,3.92734884171477,4.56771084093432,0
3,Bavaria,2015-07-12,2015-08-02,0.00731268702929325,-4.54572148883245,-3.86475197046746,-1.53831895762867,1.48746867351814,3.80759235915264,4.40782706545008,0
4,Bavaria,2015-07-12,2015-08-09,0.131537173367224,-4.28001711881799,-3.77436741239749,-1.49710419119753,1.76515490565782,4.0715586321327,4.53017699286817,0
5,Bavaria,2015-07-12,2015-08-16,0.069074844317481,-4.13685195827288,-3.55896970996917,-1.34270110556486,1.49199188831114,3.98693475057945,4.51759949997964,0
6,Bavaria,2015-07-12,2015-08-23,0.052011403551875,-4.26684871805747,-3.52216665343405,-1.46599212604763,1.62447748341488,3.73195176794095,4.21281776401105,0
1,Berlin,2015-07-12,2015-07-19,-0.0256208094598908,-3.60855545398617,-2.93878057098611,-1.25783160929328,1.3172894583476,2.9681264743549,3.53678224117564,0
2,Berlin,2015-07-12,2015-07-26,-0.152446732208993,-3.77171604984888,-3.14154074850976,-1.45738429135738,1.18449496467504,2.96413763692936,3.54553961412375,0
3,Berlin,2015-07-12,2015-08-02,0.0392012384212666,-3.87284460019033,-2.84597300168282,-1.00964501327876,1.30245555110558,3.07786931939131,3.7917766430171,0
4,Berlin,2015-07-12,2015-08-09,-0.00394399673173695,-3.47585565914336,-2.86652300937518,-1.1636105333368,1.30884035358123,2.91311004720848,3.45437546206878,0
5,Berlin,2015-07-12,2015-08-16,-0.0773299415241314,-3.70996127427509,-3.23452019989617,-1.255194995313,1.32152987106793,3.06547345320471,3.55331220365005,0
6,Berlin,2015-07-12,2015-08-23,0.0228625505985257,-3.4617874847721,-3.12079060404566,-1.18557374811337,1.37194187393689,3.19530223949711,3.72788797731576,0
1,Brandenburg,2015-07-12,2015-07-19,0.0558702828904886,-5.36731629999693,-4.5313424714098,-1.78021712015783,1.91870407892096,4.22925370501852,4.99041815876609,0
2,Brandenburg,2015-07-12,2015-07-26,-0.0287798830157631,-5.2677480464754,-4.40527344096558,-1.73675241591413,1.64182324615278,4.06788868767339,4.90620165623967,0
3,Brandenburg,2015-07-12,2015-08-02,-0.145259753987223,-5.03047995539545,-4.3310841344304,-1.82133550996751,1.84972690053927,4.52159232593875,5.50285928286469,0
4,Brandenburg,2015-07-12,2015-08-09,-0.0306089750942802,-4.9706666159096,-4.22724882487955,-1.682848374741,1.65663404768433,4.40590151915058,5.04666467073275,0
5,Brandenburg,2015-07-12,2015-08-16,0.0999028356478734,-4.92362317168199,-4.36168427893476,-1.61771896028843,1.96390202431233,4.50645130040656,5.17468406571518,0
6,Brandenburg,2015-07-12,2015-08-23,0.0882296491133188,-5.06879766504411,-4.21096945262731,-1.60678326438911,1.73962031052815,4.37185643106075,5.10130072464798,0
1,Bremen,2015-07-12,2015-07-19,-0.00984942776517992,-1.09186270742735,-0.953535558286621,-0.3743178340274,0.364628382290809,0.949218175648927,1.15066906122925,0
2,Bremen,2015-07-12,2015-07-26,-0.00437757494686614,-1.09108537202327,-0.96776728040381,-0.42236536289284,0.405097727817081,1.0225093377693,1.20521306044501,0
3,Bremen,2015-07-12,2015-08-02,0.0325200764418676,-1.02162360591848,-0.902834581299321,-0.40871784245008,0.397419257887608,0.874721619948713,1.0324500598163,0
4,Bremen,2015-07-12,2015-08-09,0.0540033434242415,-1.14885762146035,-0.905032969992508,-0.363461357507905,0.418027267671313,0.953379955216614,1.21554467991116,0
5,Bremen,2015-07-12,2015-08-16,-0.0135150375669474,-1.24730600994961,-1.09406652578979,-0.450177148278028,0.420636580577595,0.872365929205112,1.00578950622793,0
6,Bremen,2015-07-12,2015-08-23,0.0177404183839753,-1.08071244850951,-0.89006713821067,-0.345880340750781,0.412392413486444,0.934532710406562,1.1468136983461,0
1,Hamburg,2015-07-12,2015-07-19,-0.556032469670694,-6.47956656782569,-5.5255465634252,-2.56325958174354,1.75583300009607,5.01299195380817,5.67267754186816,0
2,Hamburg,2015-07-12,2015-07-26,0.129316414724007,-6.16455919032564,-5.28370109666097,-2.06986403395449,2.37337608353337,5.45851573149029,6.44471557317184,0
3,Hamburg,2015-07-12,2015-08-02,0.067712029699737,-5.67349117799314,-4.97831869690662,-2.01351731658313,2.27920310086812,5.64948045813726,6.65080531380494,0
4,Hamburg,2015-07-12,2015-08-09,0.290592966041638,-6.23821421149644,-5.08645227299064,-2.11078356744983,2.49011594080229,5.63544457945252,6.57926797828392,0
5,Hamburg,2015-07-12,2015-08-16,0.244715253296344,-6.4030465741779,-5.02993968541331,-1.81396183738017,2.44248839833725,5.65522109796053,6.69757974283325,0
6,Hamburg,2015-07-12,2015-08-23,-0.097948861595439,-6.21249638033074,-5.17833593755877,-2.39860210894667,2.25257356382139,5.31456232990291,6.46063528981216,0
1,Hesse,2015-07-12,2015-07-19,-0.03689905241524,-1.6695229851717,-1.41203707257731,-0.556290595245192,0.474195328059219,1.29941999349559,1.55212238232022,0
2,Hesse,2015-07-12,2015-07-26,0.0231286780932493,-1.53350187194533,-1.25799814917971,-0.536593801913203,0.513324015703389,1.29619797208899,1.49619284525624,0
3,Hesse,2015-07-12,2015-08-02,-0.0334804900255769,-1.60479020366315,-1.36606112846293,-0.583526266660693,0.512030799999103,1.43095192494682,1.63837667240686,0
4,Hesse,2015-07-12,2015-08-09,-0.00984415668247771,-1.60562256635694,-1.36150820833505,-0.580706506801888,0.5397673377124,1.31059777116558,1.66632743446569,0
5,Hesse,2015-07-12,2015-08-16,0.026447032593273,-1.62587993105216,-1.29616218252862,-0.487342762211115,0.583236544253133,1.29961168706878,1.54588315048234,0
6,Hesse,2015-07-12,2015-08-23,0.0492088580601485,-1.64447744446979,-1.34288500397746,-0.490160707264241,0.611381221599634,1.43244448092724,1.66461054523352,0
1,Mecklenburg-Vorpommern,2015-07-12,2015-07-19,0.110960796900053,-8.74767023760457,-7.20013335308489,-2.50860334085892,2.82007865813941,7.46699456498172,8.54816691317902,0
2,Mecklenburg-Vorpommern,2015-07-12,2015-07-26,0.206020227029067,-8.97410859549036,-6.87169255935629,-2.6946389303272,3.09519942036357,7.21675401243195,8.60846423716602,0
3,Mecklenburg-Vorpommern,2015-07-12,2015-08-02,0.316337515518955,-8.60444483153171,-6.87896034506841,-2.61930254287458,3.09622052500561,7.67602631929749,8.94552288237155,0
4,Mecklenburg-Vorpommern,2015-07-12,2015-08-09,-0.011318541207815,-8.64301911311261,-7.2246594784681,-2.96329778792595,3.28501202620614,7.51587120691074,9.03651906721812,0
5,Mecklenburg-Vorpommern,2015-07-12,2015-08-16,-0.178001094071036,-8.78425351159869,-7.54766660684589,-2.8510894251622,2.80999670056882,6.86723658895733,8.24635605807544,0
6,Mecklenburg-Vorpommern,2015-07-12,2015-08-23,-0.100196530352827,-8.91778131761365,-7.5669960711152,-3.11387996794712,2.90396176121573,6.93120740694881,8.22244244327626,0
1,Lower Saxony,2015-07-12,2015-07-19,-0.0301604806865958,-2.00967006246622,-1.62550238038484,-0.737703621550933,0.670894672170157,1.74066614821484,1.96175743114301,0
2,Lower Saxony,2015-07-12,2015-07-26,-0.11943017174547,-2.11239158574684,-1.81318509311346,-0.758149833251693,0.613281408615252,1.68029685099084,1.91252117305813,0
3,Lower Saxony,2015-07-12,2015-08-02,-0.0115273472532821,-2.08709066868635,-1.68941966929875,-0.735227334232871,0.639641726157289,1.64938266415922,1.92719741445767,0
4,Lower Saxony,2015-07-12,2015-08-09,-0.00578190363198781,-1.94277153210164,-1.71716753733349,-0.745365612779667,0.715937743733509,1.75273020958733,2.16951687631788,0
5,Lower Saxony,2015-07-12,2015-08-16,-0.0443881941632867,-2.03689799893679,-1.69862423509432,-0.711008186067651,0.699667666474475,1.79013822096889,2.29905265926619,0
6,Lower Saxony,2015-07-12,2015-08-23,-0.0409961888884366,-2.10252054211248,-1.66973297203083,-0.670564720484056,0.647360154700702,1.60133290790086,1.80875108351866,0
1,North Rhine-Westphalia,2015-07-12,2015-07-19,-0.0557827777361679,-1.56652036667346,-1.34654358660069,-0.553561209103816,0.563618494296352,1.31936774904683,1.47630261315764,0
2,North Rhine-Westphalia,2015-07-12,2015-07-26,0.013630685295978,-1.51354414795465,-1.29482283775947,-0.512898639283155,0.54716700820749,1.3675915343218,1.60817662107171,0
3,North Rhine-Westphalia,2015-07-12,2015-08-02,0.0352152633554062,-1.60346558772058,-1.39517518524467,-0.549048703793394,0.54864542803033,1.34689550314293,1.55764014483636,0
4,North Rhine-Westphalia,2015-07-12,2015-08-09,0.0175017931962199,-1.46144989612796,-1.18692103327916,-0.546487751460498,0.55305231326003,1.34586740193416,1.61941180249656,0
5,North Rhine-Westphalia,2015-07-12,2015-08-16,-0.0103735761522814,-1.65022393526929,-1.34722309992003,-0.564468115125131,0.56661527561142,1.34578091792417,1.66155982568744,0
6,North Rhine-Westphalia,2015-07-12,2015-08-23,0.0671399080056975,-1.54537703272982,-1.28748313129999,-0.498307169572438,0.652070885055132,1.46002817453873,1.76149982207162,0
1,Rhineland-Palatinate,2015-07-12,2015-07-19,-0.0692020794415018,-4.14889471418337,-3.45729898702852,-1.50133599366288,1.20316574999354,3.26412133618095,4.063790694793,0
2,Rhineland-Palatinate,2015-07-12,2015-07-26,-0.0465845137143403,-3.78882604073072,-3.2894773104438,-1.27356497331977,1.24936320014567,3.38908801400309,3.88693033347235,0
3,Rhineland-Palatinate,2015-07-12,2015-08-02,-0.0561121750365913,-3.5021196982019,-2.97571145979441,-1.36917558141818,1.26815478724414,3.0922644222877,3.84617871763038,0
4,Rhineland-Palatinate,2015-07-12,2015-08-09,0.0046677713459689,-3.96059311364905,-3.38005547164954,-1.3219930038473,1.45967645062915,3.24695681346437,3.95249287981369,0
