step,location,timezero,date,pred_median,pred_95_lb,pred_80_lb,pred_50_lb,pred_50_ub,pred_80_ub,pred_95_ub,na_value_count
1,Schleswig-Holstein,2015-07-05,2015-07-12,0.00100985438259793,-0.0625501164464723,-0.051550634769336,-0.0227865200634711,0.0318346243072189,0.0893850690793785,0.112072320263341,0
2,Schleswig-Holstein,2015-07-05,2015-07-19,3.7146347571626e-05,-0.0725585801302756,-0.0583001326563054,-0.0261623877460663,0.0362677904584906,0.100841911997214,0.124631943638932,0
3,Schleswig-Holstein,2015-07-05,2015-07-26,0.000939345681929216,-0.0790960488299305,-0.067592633543528,-0.0291862934072,0.039203172239268,0.120554860991861,0.159292077091067,0
4,Schleswig-Holstein,2015-07-05,2015-08-02,0.00241984067203393,-0.0814155354285937,-0.0725629100159443,-0.0322141803708478,0.0469863119349106,0.135734481033444,0.170114382241964,0
5,Schleswig-Holstein,2015-07-05,2015-08-09,0.00139221821174262,-0.0816880477708534,-0.0740113620932877,-0.0353600559721284,0.0487837699730708,0.14185488801362,0.186271435684904,0
6,Schleswig-Holstein,2015-07-05,2015-08-16,0.000607765064179921,-0.0869581744290606,-0.0766864225291148,-0.0373266654099276,0.0506718891714313,0.161941175099631,0.218406784341509,0
1,Thuringia,2015-07-05,2015-07-12,-0.00214697597533486,-0.0958867290303262,-0.0798546284820094,-0.0375115919761364,0.0439062039001464,0.129854354716615,0.163477752000221,0
2,Thuringia,2015-07-05,2015-07-19,0.0866754668011149,-0.061386515553079,-0.0344512143519466,0.0307607755907476,0.170216633556091,0.331984205162971,0.399737757651967,0
3,Thuringia,2015-07-05,2015-07-26,-0.00201155101180939,-0.121837803532625,-0.104351895813889,-0.047531084284078,0.0580132492179241,0.184647776145939,0.257175199211044,0
4,Thuringia,2015-07-05,2015-08-02,0.00109840967596353,-0.124294798773795,-0.112328531736519,-0.0516312620913608,0.0703161018969976,0.213757691645752,0.267035981890954,0
5,Thuringia,2015-07-05,2015-08-09,0.00120616873317042,-0.124003668361946,-0.114001919223188,-0.0560138512744254,0.0743291162185121,0.216758853715666,0.295873829160695,0
6,Thuringia,2015-07-05,2015-08-16,-0.000171270527674322,-0.131482042831016,-0.116329140342582,-0.0582384043344471,0.0763671000563247,0.249006198380828,0.339192784531687,0
1,Baden-Württemberg,2015-07-12,2015-07-19,0.018941396790783,-0.0318144119328429,-0.0224559367025554,0.000871458050633656,0.0407519294912079,0.0769477564861109,0.0897157780218782,0
2,Baden-Württemberg,2015-07-12,2015-07-26,-0.000845735900647265,-0.0584506344321213,-0.050435279016533,-0.0218444580355489,0.0267858274746147,0.0683587980500703,0.0831502438103425,0
3,Baden-Württemberg,2015-07-12,2015-08-02,-0.000882908713361052,-0.0688008338389516,-0.0590096334603337,-0.0262195267527629,0.0298466638990228,0.084689760279459,0.109724236038654,0
4,Baden-Württemberg,2015-07-12,2015-08-09,0.00132806681949937,-0.0728066224024233,-0.0637021484069362,-0.0269922017740559,0.0351509695836814,0.0926119686367795,0.116436285185246,0
5,Baden-Württemberg,2015-07-12,2015-08-16,0.0499808270281377,-0.0447064076625114,-0.0346470332259189,0.00981315701784691,0.101814639515374,0.186567873484123,0.23117264852461,0
6,Baden-Württemberg,2015-07-12,2015-08-23,0.000606745881079618,-0.0779660186533969,-0.0689023197253339,-0.0325356252384786,0.0372360510449724,0.110970087872692,0.141325727738627,0
1,Bavaria,2015-07-12,2015-07-19,0.0191550690771148,-0.0423571411191248,-0.0310087719654426,-0.0027264903380113,0.0455062434208104,0.0890151700912531,0.104276889392921,0
2,Bavaria,2015-07-12,2015-07-26,0.0197822188062806,-0.0576341481364211,-0.0470998103492038,-0.00875908692701279,0.0576693809969127,0.114631244429624,0.135625486194341,0
3,Bavaria,2015-07-12,2015-08-02,0.000318459782953084,-0.0843165180530334,-0.0723180860738668,-0.031650826942912,0.0383131786814343,0.106493552998955,0.135794766096802,0
4,Bavaria,2015-07-12,2015-08-09,0.00264853202502202,-0.0891972585068817,-0.078843011588623,-0.0323258712046689,0.045706290600788,0.116611708261517,0.148069088223874,0
5,Bavaria,2015-07-12,2015-08-16,0.00171137699190482,-0.0920195299964876,-0.0825967821490403,-0.0376100259074984,0.0506490784778793,0.12519622604765,0.163953162812796,0
6,Bavaria,2015-07-12,2015-08-23,0.0230565073947995,-0.0835951885122601,-0.0723970831532941,-0.0231192147254853,0.0735053215120162,0.176960561487873,0.224107121148623,0
1,Berlin,2015-07-12,2015-07-19,-0.00508026789283691,-0.0776719564334682,-0.0648157341927617,-0.0317503129598747,0.0284300810562574,0.0875290223091307,0.109508694419973,0
2,Berlin,2015-07-12,2015-07-26,0.0256903005728218,-0.0706499569642246,-0.051577275444328,-0.00907316452868817,0.0734104558976396,0.153476124587375,0.185319365213503,0
3,Berlin,2015-07-12,2015-08-02,-0.00321960390740936,-0.0929813474942409,-0.0788598847760433,-0.0355080011929684,0.0408915530647601,0.114746664246624,0.148013463787194,0
4,Berlin,2015-07-12,2015-08-09,-0.000381944310691856,-0.0986256508524739,-0.0839591399961394,-0.0387484337652787,0.0471527619576439,0.12832613406064,0.159224899872509,0
5,Berlin,2015-07-12,2015-08-16,-0.00110611402062713,-0.0964527538795464,-0.0854630892945495,-0.0427261393821826,0.0514787719969461,0.140811994468559,0.172082489502532,0
6,Berlin,2015-07-12,2015-08-23,0.0287802193100565,-0.080194642985006,-0.068605935352416,-0.0203317633354991,0.0886452595396249,0.207243012112373,0.257652986549796,0
1,Brandenburg,2015-07-12,2015-07-19,-0.00555862282085356,-0.0814346355058589,-0.0681708944869072,-0.0337212951624662,0.0303421324570626,0.0951928194087226,0.119856583089704,0
2,Brandenburg,2015-07-12,2015-07-26,-0.00305182806586146,-0.0882991262119322,-0.0701849934400396,-0.0337018989021436,0.0372112830910484,0.106358354119313,0.129214021876855,0
3,Brandenburg,2015-07-12,2015-08-02,-0.00316176535214477,-0.0969994995446838,-0.0854852868664656,-0.0378380592807156,0.0411206595328978,0.133494940194876,0.17402692966199,0
4,Brandenburg,2015-07-12,2015-08-09,-0.00181305108407934,-0.107297049941067,-0.0967732647494948,-0.0449942464864911,0.0526302970406064,0.154285766794572,0.211598508232037,0
5,Brandenburg,2015-07-12,2015-08-16,0.00101748645094979,-0.105829412593719,-0.099148502753388,-0.0498151624040841,0.0553213905024507,0.174541778730999,0.229569615949225,0
6,Brandenburg,2015-07-12,2015-08-23,0.0367910337678425,-0.0916016627032857,-0.078941657740078,-0.0204384596328335,0.112486389809322,0.278863616740758,0.38074606439512,0
1,Bremen,2015-07-12,2015-07-19,-0.00126581917373117,-0.0558168993379373,-0.0465308512650208,-0.0219674487787457,0.0262056290928471,0.0801614189893109,0.102678430606935,0
2,Bremen,2015-07-12,2015-07-26,-0.000348099688635112,-0.0552270298522397,-0.0462953240867958,-0.020841342825442,0.0262497594802338,0.0818841508526395,0.102851125513186,0
3,Bremen,2015-07-12,2015-08-02,-0.000791575544713596,-0.0596242348933204,-0.0533078720846304,-0.0252738985395353,0.0288342006408814,0.092236779169189,0.119021726350481,0
4,Bremen,2015-07-12,2015-08-09,0.000544851697258986,-0.0607745066905923,-0.0534529099662206,-0.0249032283719514,0.0341009364097219,0.100308386929784,0.128262250029765,0
5,Bremen,2015-07-12,2015-08-16,0.00099231750943729,-0.061660480598799,-0.0560511330013967,-0.0282751381158114,0.0346140840276051,0.0993266317010895,0.12338269375548,1
6,Bremen,2015-07-12,2015-08-23,-0.00136638675356554,-0.0639309699774836,-0.056062686812606,-0.0290636621560385,0.0363063213460846,0.114357508624032,0.144000213888707,0
1,Hamburg,2015-07-12,2015-07-19,-0.00228122129905381,-0.0998622667413662,-0.0834365072355258,-0.0395460307064294,0.0471532484548578,0.142476787725759,0.180969950525481,0
2,Hamburg,2015-07-12,2015-07-26,0.106394602083726,-0.0598574867174201,-0.0304048982686498,0.0414779299076604,0.207768459712606,0.41920423810306,0.524416376527774,0
3,Hamburg,2015-07-12,2015-08-02,0.104919171963264,-0.0853106737812779,-0.0606608107301155,0.0274850735770819,0.22734988905062,0.576012290305544,0.89916844169549,1
4,Hamburg,2015-07-12,2015-08-09,0.00298786953052488,-0.132357295174756,-0.122114321008502,-0.0591573085367225,0.0828103358641321,0.269041471447376,0.373257117290631,0
5,Hamburg,2015-07-12,2015-08-16,0.00214832696633926,-0.137128590957519,-0.128183184026937,-0.0638928237011075,0.0896049279651343,0.286830033091171,0.415679399623128,0
6,Hamburg,2015-07-12,2015-08-23,-0.00189809954202366,-0.141303849118641,-0.124450868263078,-0.0655526984495559,0.0886690287485814,0.31671439161674,0.449245740405017,0
1,Hesse,2015-07-12,2015-07-19,-0.0076013589761259,-0.0509716474611377,-0.043099726962285,-0.0232429920891153,0.0116263383069372,0.044521312393139,0.0564624112233455,0
2,Hesse,2015-07-12,2015-07-26,-0.00512979380008516,-0.0561095989466137,-0.0458673716563133,-0.0227258216277608,0.0183735904292993,0.0560320503358957,0.069249606932637,0
3,Hesse,2015-07-12,2015-08-02,0.0142176663487608,-0.0502154211450222,-0.0403015997555285,-0.00915332427395733,0.0433766145893819,0.100058963619465,0.129795456325952,0
4,Hesse,2015-07-12,2015-08-09,-0.00330305147450535,-0.0632802528966489,-0.0568947668520491,-0.0270802360648607,0.0259986150026744,0.0784748102943916,0.095717446010303,0
5,Hesse,2015-07-12,2015-08-16,0.026656140671381,-0.0448174213593127,-0.0387429013865749,-0.0049839786175874,0.0648195726089868,0.13411894512045,0.169769055613072,0
6,Hesse,2015-07-12,2015-08-23,-0.00303773590801126,-0.066588176545119,-0.0583877490105648,-0.0296101463907076,0.0288947338584644,0.0908531312130586,0.11916183794714,0
1,Mecklenburg-Vorpommern,2015-07-12,2015-07-19,-0.002143416852912,-0.0957419984661977,-0.079731915998621,-0.0374513919767243,0.0438306061264127,0.129616877405311,0.163172575033152,0
2,Mecklenburg-Vorpommern,2015-07-12,2015-07-26,0.024171463674611,-0.0939509545116203,-0.0706023086348644,-0.0193615230052243,0.0861199722978079,0.198241153331808,0.239565659639587,0
3,Mecklenburg-Vorpommern,2015-07-12,2015-08-02,-0.00177003303026602,-0.114110614497693,-0.0971102435925526,-0.044349348070017,0.0566509414979817,0.159850764706228,0.20653891059277,0
4,Mecklenburg-Vorpommern,2015-07-12,2015-08-09,0.00097944781806153,-0.111854705744279,-0.0979379672507711,-0.0462533427185026,0.0629454365314354,0.170239694239008,0.212827937964872,0
5,Mecklenburg-Vorpommern,2015-07-12,2015-08-16,-0.0010809092579841,-0.110933827896729,-0.0981695461483301,-0.0485683544726454,0.0643743947022418,0.176910627508103,0.228678668343722,0
6,Mecklenburg-Vorpommern,2015-07-12,2015-08-23,0.000418475574375687,-0.116812818025067,-0.100007766952194,-0.0508966190745996,0.0627931965423331,0.188002962409138,0.268271416056939,0
1,Lower Saxony,2015-07-12,2015-07-19,-0.00100390733614328,-0.0484442957431494,-0.0397915770028989,-0.0180438402320994,0.0198146534429181,0.0550504258685569,0.0677073279161449,0
2,Lower Saxony,2015-07-12,2015-07-26,-0.00092762457306933,-0.0602679546397679,-0.0525127047191914,-0.0231552403198788,0.0291218262398517,0.0769291964778751,0.0950094062700602,0
3,Lower Saxony,2015-07-12,2015-08-02,-0.000467496768325582,-0.0714421846916595,-0.0617445176305625,-0.0280660456078258,0.0325431529162316,0.0977426822041553,0.126792404103285,0
4,Lower Saxony,2015-07-12,2015-08-09,0.00109344816190365,-0.0769492993111066,-0.0682757331057454,-0.0292767051564135,0.0397803182858457,0.106868808536042,0.141691232869372,0
5,Lower Saxony,2015-07-12,2015-08-16,0.00045843810747126,-0.0795068525729233,-0.0717512716192069,-0.0334848550780261,0.043943087426304,0.118854393250642,0.160351253647397,0
6,Lower Saxony,2015-07-12,2015-08-23,0.00149014720066809,-0.0824084781425349,-0.0746553527385038,-0.035821432573326,0.0431799383166709,0.134284534923701,0.180841560459093,0
1,North Rhine-Westphalia,2015-07-12,2015-07-19,-0.000662578912149575,-0.0328779339212378,-0.0268682011761165,-0.012028725189576,0.0129189051550005,0.0351585971295947,0.0429226921419019,0
2,North Rhine-Westphalia,2015-07-12,2015-07-26,-0.000618215845735903,-0.0412695364553268,-0.0358986198491248,-0.0154913674882298,0.0189784735515014,0.0487676645373625,0.0596607430652208,0
3,North Rhine-Westphalia,2015-07-12,2015-08-02,-0.000291566430413309,-0.0495156753245712,-0.042508682432987,-0.0190005918276842,0.0209686554693725,0.0614686063606873,0.0783465526145448,0
4,North Rhine-Westphalia,2015-07-12,2015-08-09,0.000832492676844321,-0.0538299278107279,-0.0470695063908029,-0.0196570643956922,0.025840804499408,0.0672847271811732,0.0873711176146009,0
