step,location,timezero,date,pred_median,pred_95_lb,pred_80_lb,pred_50_lb,pred_50_ub,pred_80_ub,pred_95_ub,na_value_count
3,Hamburg,2015-07-05,2015-07-26,0.0319992145514219,0.03,0.03,0.03,0.0517188806048546,0.84211254401919,0.84211254401919,0
4,Hamburg,2015-07-05,2015-08-02,0.0322541861082913,0.03,0.03,0.03,0.0436366998745396,0.616320362318824,0.616320362318824,0
5,Hamburg,2015-07-05,2015-08-09,0.031229721068575,0.03,0.03,0.03,0.0411282289828549,0.264989688816747,0.264989688816747,0
6,Hamburg,2015-07-05,2015-08-16,0.0331822377013543,0.03,0.03,0.03,0.0404570069944584,0.14427411604743,0.14427411604743,0
1,Hesse,2015-07-05,2015-07-12,0.0323670225543102,0.03,0.03,0.03,0.0404679208636891,0.173081326040647,1.39395059731857,0
2,Hesse,2015-07-05,2015-07-19,0.0324983317380331,0.03,0.03,0.03,0.0417803321334054,0.205646806156651,1.10132262235244,0
3,Hesse,2015-07-05,2015-07-26,0.0324983317380331,0.03,0.03,0.03,0.0409974053643699,0.224386482449196,0.84211254401919,0
4,Hesse,2015-07-05,2015-08-02,0.0324983317380331,0.03,0.03,0.03,0.0413082466639015,0.224386482449196,0.616320362318824,0
5,Hesse,2015-07-05,2015-08-09,0.0318666769676431,0.03,0.03,0.03,0.038942127600519,0.229300354918309,0.264989688816747,0
6,Hesse,2015-07-05,2015-08-16,0.0328998690566707,0.03,0.03,0.030130287974865,0.0394872295778505,0.14427411604743,0.220388423563992,0
1,Mecklenburg-Vorpommern,2015-07-05,2015-07-12,0.0309067046628499,0.03,0.03,0.03,0.039239497496485,0.137476531403903,0.339979103433357,0
2,Mecklenburg-Vorpommern,2015-07-05,2015-07-19,0.031780393894944,0.03,0.03,0.03,0.0395957295626863,0.137476531403903,0.214903206966127,0
3,Mecklenburg-Vorpommern,2015-07-05,2015-07-26,0.0313976638925224,0.03,0.03,0.03,0.0402476352149401,0.137476531403903,0.224386482449196,0
4,Mecklenburg-Vorpommern,2015-07-05,2015-08-02,0.0311060319952518,0.03,0.03,0.03,0.0377203552529999,0.196209657895533,0.224386482449196,0
5,Mecklenburg-Vorpommern,2015-07-05,2015-08-09,0.0311478611874352,0.03,0.03,0.03,0.0373936224625465,0.229300354918309,0.264989688816747,0
6,Mecklenburg-Vorpommern,2015-07-05,2015-08-16,0.0319949103913814,0.03,0.03,0.03,0.0372033611274791,0.13945119701502,0.220388423563992,0
1,Lower Saxony,2015-07-05,2015-07-12,0.0307857573350882,0.03,0.03,0.03,0.0377031947804245,0.0635202583421943,0.137476531403903,0
2,Lower Saxony,2015-07-05,2015-07-19,0.0315000973648106,0.03,0.03,0.03,0.0379670206220199,0.0588581885288148,0.137476531403903,0
3,Lower Saxony,2015-07-05,2015-07-26,0.0313976638925224,0.03,0.03,0.03,0.0373936224625465,0.109950286296496,0.137476531403903,0
4,Lower Saxony,2015-07-05,2015-08-02,0.0313894900375869,0.03,0.03,0.03,0.0373936224625465,0.137476531403903,0.196209657895533,0
5,Lower Saxony,2015-07-05,2015-08-09,0.0313894900375869,0.03,0.03,0.03,0.0373936224625465,0.123483785674502,0.229300354918309,0
6,Lower Saxony,2015-07-05,2015-08-16,0.0322465647053234,0.03,0.03,0.03,0.0373936224625465,0.10003489548206,0.14427411604743,0
1,North Rhine-Westphalia,2015-07-05,2015-07-12,0.0336420428109173,0.03,0.03,0.03,0.0391879340283453,0.173081326040647,0.339979103433357,0
2,North Rhine-Westphalia,2015-07-05,2015-07-19,0.0350703128581997,0.03,0.03,0.03,0.0414273148403744,0.205646806156651,0.214903206966127,0
3,North Rhine-Westphalia,2015-07-05,2015-07-26,0.0353157339886604,0.03,0.03,0.03,0.0407974135238453,0.137476531403903,0.224386482449196,0
4,North Rhine-Westphalia,2015-07-05,2015-08-02,0.0331437864227551,0.03,0.03,0.03,0.0413082466639015,0.196209657895533,0.224386482449196,0
5,North Rhine-Westphalia,2015-07-05,2015-08-09,0.0324983317380331,0.03,0.03,0.03,0.0407628434608331,0.229300354918309,0.304146014638471,0
6,North Rhine-Westphalia,2015-07-05,2015-08-16,0.0331684696162545,0.03,0.03,0.03,0.0400950673814508,0.220388423563992,0.304146014638471,0
1,Rhineland-Palatinate,2015-07-05,2015-07-12,0.0309067046628499,0.03,0.03,0.03,0.0391879340283453,0.0662351446662019,0.339979103433357,0
2,Rhineland-Palatinate,2015-07-05,2015-07-19,0.031780393894944,0.03,0.03,0.03,0.0395957295626863,0.0662351446662019,0.214903206966127,0
3,Rhineland-Palatinate,2015-07-05,2015-07-26,0.0315000973648106,0.03,0.03,0.03,0.0402476352149401,0.109625437902635,0.137476531403903,0
4,Rhineland-Palatinate,2015-07-05,2015-08-02,0.0320100404785495,0.03,0.03,0.03,0.0377203552529999,0.137692227694392,0.196209657895533,0
5,Rhineland-Palatinate,2015-07-05,2015-08-09,0.0319106558424008,0.03,0.03,0.03,0.038942127600519,0.146198724377802,0.264989688816747,0
6,Rhineland-Palatinate,2015-07-05,2015-08-16,0.0324983317380331,0.03,0.03,0.0300047564570132,0.0392029289260515,0.13945119701502,0.14427411604743,0
1,Saarland,2015-07-05,2015-07-12,0.0302548773322198,0.03,0.03,0.03,0.039239497496485,0.113975296402036,0.173081326040647,0
2,Saarland,2015-07-05,2015-07-19,0.0306648100073265,0.03,0.03,0.03,0.0408343103090489,0.131049314555095,0.205646806156651,0
3,Saarland,2015-07-05,2015-07-26,0.0309042421478615,0.03,0.03,0.03,0.0407974135238453,0.116122405779859,0.137476531403903,0
4,Saarland,2015-07-05,2015-08-02,0.0318457147988544,0.03,0.03,0.03,0.0409429762508048,0.141790457213691,0.196209657895533,0
5,Saarland,2015-07-05,2015-08-09,0.0311478611874352,0.03,0.03,0.03,0.0392596719762753,0.164975027257732,0.304146014638471,0
6,Saarland,2015-07-05,2015-08-16,0.0316076877913538,0.03,0.03,0.03,0.0392596719762753,0.21713664890232,0.304146014638471,0
1,Saxony,2015-07-05,2015-07-12,0.0307857573350882,0.03,0.03,0.03,0.0401555268392512,0.0423549029511537,0.0508495267992948,0
2,Saxony,2015-07-05,2015-07-19,0.0315000973648106,0.03,0.03,0.03,0.0395957295626863,0.0456008307929478,0.0506288621785611,0
3,Saxony,2015-07-05,2015-07-26,0.0314660740717793,0.03,0.03,0.03,0.0380141903189173,0.049220695620354,0.0531665445372978,0
4,Saxony,2015-07-05,2015-08-02,0.0308955610559624,0.03,0.03,0.03,0.0363296407810732,0.0466250271246787,0.0575420834640676,0
5,Saxony,2015-07-05,2015-08-09,0.031229721068575,0.03,0.03,0.03,0.0353157339886604,0.0466250271246787,0.0630704393705801,0
6,Saxony,2015-07-05,2015-08-16,0.0331822377013543,0.03,0.03,0.0302818941911423,0.0353157339886604,0.0683039483244048,0.0779571001957697,0
1,Saxony-Anhalt,2015-07-05,2015-07-12,0.0304759820240737,0.03,0.03,0.03,0.0380743795924047,0.173081326040647,0.339979103433357,0
2,Saxony-Anhalt,2015-07-05,2015-07-19,0.0315000973648106,0.03,0.03,0.03,0.0400226110422775,0.205646806156651,0.214903206966127,0
3,Saxony-Anhalt,2015-07-05,2015-07-26,0.0313976638925224,0.03,0.03,0.03,0.0407974135238453,0.224386482449196,0.224386482449196,0
4,Saxony-Anhalt,2015-07-05,2015-08-02,0.0313563135126313,0.03,0.03,0.03,0.0406812200310394,0.224386482449196,0.224386482449196,0
5,Saxony-Anhalt,2015-07-05,2015-08-09,0.031229721068575,0.03,0.03,0.03,0.038942127600519,0.264989688816747,0.304146014638471,0
6,Saxony-Anhalt,2015-07-05,2015-08-16,0.0316076877913538,0.03,0.03,0.03,0.0392596719762753,0.220388423563992,0.304146014638471,0
1,Schleswig-Holstein,2015-07-05,2015-07-12,0.0309067046628499,0.03,0.03,0.03,0.0373936224625465,0.137476531403903,0.339979103433357,0
2,Schleswig-Holstein,2015-07-05,2015-07-19,0.0318457147988544,0.03,0.03,0.03,0.0395957295626863,0.137476531403903,0.214903206966127,0
3,Schleswig-Holstein,2015-07-05,2015-07-26,0.0315000973648106,0.03,0.03,0.03,0.0380141903189173,0.116122405779859,0.137476531403903,0
4,Schleswig-Holstein,2015-07-05,2015-08-02,0.0318457147988544,0.03,0.03,0.03,0.0373936224625465,0.141790457213691,0.196209657895533,0
5,Schleswig-Holstein,2015-07-05,2015-08-09,0.0318457147988544,0.03,0.03,0.03,0.0373936224625465,0.146198724377802,0.304146014638471,0
6,Schleswig-Holstein,2015-07-05,2015-08-16,0.0324983317380331,0.03,0.03,0.030130287974865,0.0371399406824566,0.13969234296664,0.304146014638471,0
1,Thuringia,2015-07-05,2015-07-12,0.0309067046628499,0.03,0.03,0.03,0.0391879340283453,0.173081326040647,0.366328390780463,0
2,Thuringia,2015-07-05,2015-07-19,0.0315000973648106,0.03,0.03,0.03,0.0409261308015302,0.205646806156651,0.237063692350764,0
3,Thuringia,2015-07-05,2015-07-26,0.0315000973648106,0.03,0.03,0.03,0.0403850797921664,0.131049314555095,0.239829633988432,0
4,Thuringia,2015-07-05,2015-08-02,0.0320100404785495,0.03,0.03,0.03,0.0384605714475098,0.196209657895533,0.234184829445928,0
5,Thuringia,2015-07-05,2015-08-09,0.0313894900375869,0.03,0.03,0.03,0.035635671916202,0.229300354918309,0.264989688816747,0
6,Thuringia,2015-07-05,2015-08-16,0.0327795779413616,0.03,0.03,0.03,0.036870766009502,0.14427411604743,0.220388423563992,0
1,Baden-Württemberg,2015-07-12,2015-07-19,0.0318457147988544,0.03,0.03,0.03,0.0443933546598352,0.205646806156651,1.10132262235244,0
2,Baden-Württemberg,2015-07-12,2015-07-26,0.0315000973648106,0.03,0.03,0.03,0.0423376678361941,0.224386482449196,0.84211254401919,0
3,Baden-Württemberg,2015-07-12,2015-08-02,0.0324983317380331,0.03,0.03,0.03,0.0421664031036707,0.224386482449196,0.616320362318824,0
4,Baden-Württemberg,2015-07-12,2015-08-09,0.0324983317380331,0.03,0.03,0.03,0.0409238743150555,0.264989688816747,0.265968596962289,0
5,Baden-Württemberg,2015-07-12,2015-08-16,0.0331684696162545,0.03,0.03,0.0300047564570132,0.0400950673814508,0.220388423563992,0.222482363340852,0
6,Baden-Württemberg,2015-07-12,2015-08-23,0.0331550431822832,0.03,0.03,0.0301638565928365,0.0400254668516764,0.197650688386274,0.259641852823931,0
1,Bavaria,2015-07-12,2015-07-19,0.0318457147988544,0.03,0.03,0.03,0.0395957295626863,0.205646806156651,0.205646806156651,0
2,Bavaria,2015-07-12,2015-07-26,0.0314660740717793,0.03,0.03,0.03,0.0380141903189173,0.224386482449196,0.224386482449196,0
3,Bavaria,2015-07-12,2015-08-02,0.0311060319952518,0.03,0.03,0.03,0.0363296407810732,0.224386482449196,0.224386482449196,0
4,Bavaria,2015-07-12,2015-08-09,0.0311060319952518,0.03,0.03,0.03,0.033396731826146,0.229300354918309,0.229300354918309,0
5,Bavaria,2015-07-12,2015-08-16,0.0309054982031321,0.03,0.03,0.0300047564570132,0.0331822377013543,0.220388423563992,0.220388423563992,0
6,Bavaria,2015-07-12,2015-08-23,0.0307960625161638,0.03,0.03,0.030115535121915,0.0340513382749849,0.197650688386274,0.197650688386274,0
1,Berlin,2015-07-12,2015-07-19,0.03,0.03,0.03,0.03,0.0379670206220199,0.0662351446662019,0.214903206966127,0
2,Berlin,2015-07-12,2015-07-26,0.03,0.03,0.03,0.03,0.036814015092264,0.109625437902635,0.116122405779859,0
3,Berlin,2015-07-12,2015-08-02,0.0300017518018668,0.03,0.03,0.03,0.0366453613735017,0.0469262989714313,0.0662351446662019,0
4,Berlin,2015-07-12,2015-08-09,0.03,0.03,0.03,0.03,0.0330713681898007,0.0467397327149936,0.0662351446662019,0
5,Berlin,2015-07-12,2015-08-16,0.03,0.03,0.03,0.03,0.0343660519158923,0.0662351446662019,0.0779571001957697,0
6,Berlin,2015-07-12,2015-08-23,0.0300909843081273,0.03,0.03,0.03,0.0349839173361418,0.0631552903605674,0.126317036778933,0
1,Brandenburg,2015-07-12,2015-07-19,0.0300076122654276,0.03,0.03,0.03,0.0379670206220199,0.0506288621785611,0.214903206966127,0
2,Brandenburg,2015-07-12,2015-07-26,0.030101354792226,0.03,0.03,0.03,0.036814015092264,0.109625437902635,0.116122405779859,0
3,Brandenburg,2015-07-12,2015-08-02,0.0307234521799104,0.03,0.03,0.03,0.0361590199297328,0.0471708799416477,0.196209657895533,0
4,Brandenburg,2015-07-12,2015-08-09,0.030314942719134,0.03,0.03,0.03,0.0353135875851696,0.0474472977369731,0.304146014638471,0
5,Brandenburg,2015-07-12,2015-08-16,0.0305927064010741,0.03,0.03,0.03,0.0353128721173393,0.0687866059179726,0.304146014638471,0
6,Brandenburg,2015-07-12,2015-08-23,0.0308772548409919,0.03,0.03,0.0300909843081273,0.0349839173361418,0.0732426103255373,0.433434508131427,0
1,Bremen,2015-07-12,2015-07-19,0.0323670225543102,0.03,0.03,0.03,0.0418992555987763,0.205646806156651,0.205646806156651,0
2,Bremen,2015-07-12,2015-07-26,0.0314660740717793,0.03,0.03,0.03,0.0423376678361941,0.224386482449196,0.224386482449196,0
3,Bremen,2015-07-12,2015-08-02,0.0313894900375869,0.03,0.03,0.03,0.0431878917197253,0.224386482449196,0.224386482449196,0
4,Bremen,2015-07-12,2015-08-09,0.0313894900375869,0.03,0.03,0.03,0.0411911165584177,0.229300354918309,0.229300354918309,0
5,Bremen,2015-07-12,2015-08-16,0.0335786569636714,0.03,0.03,0.0300047564570132,0.0401356406562647,0.220388423563992,0.220388423563992,0
6,Bremen,2015-07-12,2015-08-23,0.0331715481717076,0.03,0.03,0.0301750461321604,0.0421889645293356,0.197650688386274,0.19908906194894,0
1,Hamburg,2015-07-12,2015-07-19,0.03,0.03,0.03,0.03,0.131049314555095,1.10132262235244,1.10132262235244,0
2,Hamburg,2015-07-12,2015-07-26,0.03,0.03,0.03,0.03,0.116122405779859,0.84211254401919,0.84211254401919,0
3,Hamburg,2015-07-12,2015-08-02,0.0307234521799104,0.03,0.03,0.03,0.0575420834640676,0.616320362318824,0.616320362318824,0
4,Hamburg,2015-07-12,2015-08-09,0.031229721068575,0.03,0.03,0.03,0.0630704393705801,0.264989688816747,0.264989688816747,0
5,Hamburg,2015-07-12,2015-08-16,0.0331822377013543,0.03,0.03,0.03,0.0683039483244048,0.14427411604743,0.14427411604743,0
6,Hamburg,2015-07-12,2015-08-23,0.0355172199552489,0.03,0.03,0.030130287974865,0.0473306018461457,0.136016632222563,0.136016632222563,0
1,Hesse,2015-07-12,2015-07-19,0.0343679086745117,0.03,0.03,0.03,0.0443933546598352,0.214903206966127,1.10132262235244,0
2,Hesse,2015-07-12,2015-07-26,0.0335759665843256,0.03,0.03,0.03,0.0419679490496161,0.224386482449196,0.84211254401919,0
3,Hesse,2015-07-12,2015-08-02,0.0327192991999758,0.03,0.03,0.03,0.0417774294669762,0.224386482449196,0.616320362318824,0
4,Hesse,2015-07-12,2015-08-09,0.0319106558424008,0.03,0.03,0.03,0.038942127600519,0.264989688816747,0.304146014638471,0
5,Hesse,2015-07-12,2015-08-16,0.0331684696162545,0.03,0.03,0.030130287974865,0.0400950673814508,0.220388423563992,0.304146014638471,0
6,Hesse,2015-07-12,2015-08-23,0.0331550431822832,0.03,0.03,0.0301750461321604,0.0386956411574532,0.197650688386274,0.433434508131427,0
1,Mecklenburg-Vorpommern,2015-07-12,2015-07-19,0.0315000973648106,0.03,0.03,0.03,0.0379670206220199,0.137476531403903,1.10132262235244,0
2,Mecklenburg-Vorpommern,2015-07-12,2015-07-26,0.0313976638925224,0.03,0.03,0.03,0.0366453613735017,0.137476531403903,0.84211254401919,0
3,Mecklenburg-Vorpommern,2015-07-12,2015-08-02,0.0310918598140458,0.03,0.03,0.03,0.0366453613735017,0.141790457213691,0.616320362318824,0
4,Mecklenburg-Vorpommern,2015-07-12,2015-08-09,0.0311060319952518,0.03,0.03,0.03,0.0353128721173393,0.146198724377802,0.264989688816747,0
5,Mecklenburg-Vorpommern,2015-07-12,2015-08-16,0.0316076877913538,0.03,0.03,0.03,0.0353128721173393,0.13945119701502,0.13945119701502,0
6,Mecklenburg-Vorpommern,2015-07-12,2015-08-23,0.0308772548409919,0.03,0.03,0.03,0.0378711843208822,0.0741094173602106,0.0905787510190194,0
1,Lower Saxony,2015-07-12,2015-07-19,0.0315000973648106,0.03,0.03,0.03,0.0379670206220199,0.0550586555800669,0.0569584220544409,0
2,Lower Saxony,2015-07-12,2015-07-26,0.0313976638925224,0.03,0.03,0.03,0.0373936224625465,0.054696969609431,0.109787862099566,0
3,Lower Saxony,2015-07-12,2015-08-02,0.0313894900375869,0.03,0.03,0.03,0.0373936224625465,0.0526504640597344,0.137476531403903,0
4,Lower Saxony,2015-07-12,2015-08-09,0.031229721068575,0.03,0.03,0.03,0.0373936224625465,0.0489191389309775,0.123483785674502,0
5,Lower Saxony,2015-07-12,2015-08-16,0.0316076877913538,0.03,0.03,0.030130287974865,0.0373936224625465,0.0444949569036057,0.10003489548206,0
6,Lower Saxony,2015-07-12,2015-08-23,0.0309289216176894,0.03,0.03,0.030115535121915,0.036402029936313,0.0453405751540812,0.126317036778933,0
1,North Rhine-Westphalia,2015-07-12,2015-07-19,0.0350703128581997,0.03,0.03,0.03,0.0395957295626863,0.205646806156651,0.205646806156651,0
2,North Rhine-Westphalia,2015-07-12,2015-07-26,0.0353157339886604,0.03,0.03,0.03,0.0407974135238453,0.131049314555095,0.224386482449196,0
3,North Rhine-Westphalia,2015-07-12,2015-08-02,0.0331437864227551,0.03,0.03,0.03,0.0413082466639015,0.196209657895533,0.224386482449196,0
4,North Rhine-Westphalia,2015-07-12,2015-08-09,0.0324983317380331,0.03,0.03,0.03,0.038942127600519,0.229300354918309,0.230192588265769,0
5,North Rhine-Westphalia,2015-07-12,2015-08-16,0.0324983317380331,0.03,0.03,0.03,0.0400950673814508,0.220388423563992,0.220388423563992,0
6,North Rhine-Westphalia,2015-07-12,2015-08-23,0.0331880531611321,0.03,0.03,0.0300909843081273,0.038601454225973,0.197650688386274,0.197650688386274,0
1,Rhineland-Palatinate,2015-07-12,2015-07-19,0.0315000973648106,0.03,0.03,0.03,0.0395957295626863,0.0550586555800669,1.10132262235244,0
2,Rhineland-Palatinate,2015-07-12,2015-07-26,0.0315000973648106,0.03,0.03,0.03,0.0407974135238453,0.0662351446662019,0.84211254401919,0
3,Rhineland-Palatinate,2015-07-12,2015-08-02,0.0320100404785495,0.03,0.03,0.03,0.0409429762508048,0.0987007659592321,0.616320362318824,0
4,Rhineland-Palatinate,2015-07-12,2015-08-09,0.0324983317380331,0.03,0.03,0.03,0.0407628434608331,0.146198724377802,0.264989688816747,0
5,Rhineland-Palatinate,2015-07-12,2015-08-16,0.0327795779413616,0.03,0.03,0.030246963091995,0.0400950673814508,0.13945119701502,0.13945119701502,0
6,Rhineland-Palatinate,2015-07-12,2015-08-23,0.0330391722904349,0.03,0.03,0.0303816724078049,0.0386956411574532,0.0473306018461457,0.074569470986871,0
1,Saarland,2015-07-12,2015-07-19,0.031780393894944,0.03,0.03,0.03,0.0395957295626863,0.0550586555800669,0.131049314555095,0
2,Saarland,2015-07-12,2015-07-26,0.0313976638925224,0.03,0.03,0.03,0.0402476352149401,0.109625437902635,0.116122405779859,0
3,Saarland,2015-07-12,2015-08-02,0.0318457147988544,0.03,0.03,0.03,0.0409429762508048,0.196209657895533,0.196209657895533,0
4,Saarland,2015-07-12,2015-08-09,0.0311478611874352,0.03,0.03,0.03,0.0350549398508933,0.304146014638471,0.304146014638471,0
5,Saarland,2015-07-12,2015-08-16,0.0316076877913538,0.03,0.03,0.03,0.036870766009502,0.304146014638471,0.304146014638471,0
6,Saarland,2015-07-12,2015-08-23,0.0308848470952915,0.03,0.03,0.03,0.036402029936313,0.433434508131427,0.433434508131427,0
1,Saxony,2015-07-12,2015-07-19,0.0301747892427123,0.03,0.03,0.03,0.0379670206220199,0.0414273148403744,0.0456008307929478,0
2,Saxony,2015-07-12,2015-07-26,0.0302836495172695,0.03,0.03,0.03,0.0358305471939514,0.0419679490496161,0.049220695620354,0
3,Saxony,2015-07-12,2015-08-02,0.0301745113744034,0.03,0.03,0.03,0.0353157339886604,0.0417774294669762,0.0466250271246787,0
4,Saxony,2015-07-12,2015-08-09,0.0301745113744034,0.03,0.03,0.03,0.0353157339886604,0.0408557560924556,0.0466250271246787,0
5,Saxony,2015-07-12,2015-08-16,0.0324982190192654,0.03,0.03,0.0302818941911423,0.0353157339886604,0.0404570069944584,0.0683039483244048,0
6,Saxony,2015-07-12,2015-08-23,0.0329162473966191,0.03,0.03,0.0303816724078049,0.0368189479677675,0.0400254668516764,0.0732426103255373,0
1,Saxony-Anhalt,2015-07-12,2015-07-19,0.0306648100073265,0.03,0.03,0.03,0.0379670206220199,0.205646806156651,0.205646806156651,0
2,Saxony-Anhalt,2015-07-12,2015-07-26,0.0309042421478615,0.03,0.03,0.03,0.0366150911494936,0.224386482449196,0.224386482449196,0
3,Saxony-Anhalt,2015-07-12,2015-08-02,0.0307793732207841,0.03,0.03,0.03,0.0377203552529999,0.224386482449196,0.224386482449196,0
4,Saxony-Anhalt,2015-07-12,2015-08-09,0.0306648100073265,0.03,0.03,0.03,0.038233793279489,0.304146014638471,0.304146014638471,0
5,Saxony-Anhalt,2015-07-12,2015-08-16,0.0303816724078049,0.03,0.03,0.03,0.0373936224625465,0.304146014638471,0.304146014638471,0
6,Saxony-Anhalt,2015-07-12,2015-08-23,0.0303816724078049,0.03,0.03,0.03,0.0373936224625465,0.433434508131427,0.433434508131427,0
1,Schleswig-Holstein,2015-07-12,2015-07-19,0.0318457147988544,0.03,0.03,0.03,0.0373936224625465,0.137476531403903,0.214903206966127,0
2,Schleswig-Holstein,2015-07-12,2015-07-26,0.0315000973648106,0.03,0.03,0.03,0.0373936224625465,0.116122405779859,0.137476531403903,0
3,Schleswig-Holstein,2015-07-12,2015-08-02,0.0318457147988544,0.03,0.03,0.0301745113744034,0.0373936224625465,0.196209657895533,0.196209657895533,0
4,Schleswig-Holstein,2015-07-12,2015-08-09,0.0318457147988544,0.03,0.03,0.03,0.0353128721173393,0.304146014638471,0.304146014638471,0
5,Schleswig-Holstein,2015-07-12,2015-08-16,0.031853860452146,0.03,0.03,0.030130287974865,0.0371399406824566,0.304146014638471,0.304146014638471,0
6,Schleswig-Holstein,2015-07-12,2015-08-23,0.0315174535252964,0.03,0.03,0.030130287974865,0.0368189479677675,0.433434508131427,0.433434508131427,0
1,Thuringia,2015-07-12,2015-07-19,0.0343679086745117,0.03,0.03,0.03,0.0414273148403744,1.10132262235244,1.10132262235244,0
2,Thuringia,2015-07-12,2015-07-26,0.0335759665843256,0.03,0.03,0.03,0.0409974053643699,0.84211254401919,0.84211254401919,0
3,Thuringia,2015-07-12,2015-08-02,0.0327192991999758,0.03,0.03,0.03,0.0406812200310394,0.616320362318824,0.616320362318824,0
4,Thuringia,2015-07-12,2015-08-09,0.0319106558424008,0.03,0.03,0.03,0.0373936224625465,0.264989688816747,0.264989688816747,0
