step,location,timezero,date,pred_median,pred_95_lb,pred_80_lb,pred_50_lb,pred_50_ub,pred_80_ub,pred_95_ub,na_value_count
1,Baden-Württemberg,2015-07-05,2015-07-12,0.90028,0.0236133333333333,0.0469466666666666,0.406946666666667,1.69361333333333,3.73361333333334,3.85694666666667,0
2,Baden-Württemberg,2015-07-05,2015-07-19,1.05384666666667,0.0238466666666666,0.04718,0.440513333333333,2.06051333333333,4.08051333333334,4.44384666666667,0
3,Baden-Württemberg,2015-07-05,2015-07-26,1.71408,0.02408,0.0474133333333333,0.640746666666667,3.12074666666667,5.77408,7.32408,0
4,Baden-Württemberg,2015-07-05,2015-08-02,2.29431333333333,0.0243133333333333,0.0476466666666666,0.714313333333335,4.18764666666667,8.61431333333333,10.0976466666667,0
5,Baden-Württemberg,2015-07-05,2015-08-09,2.21454666666667,0.0245466666666666,0.0478799999999999,0.621213333333334,4.04121333333334,7.91454666666667,9.63121333333333,0
6,Baden-Württemberg,2015-07-05,2015-08-16,1.82144666666667,0.0247799999999999,0.0481133333333332,0.454779999999998,3.25478000000001,6.18144666666667,7.64144666666666,0
1,Bavaria,2015-07-05,2015-07-12,1.27361333333333,0.116946666666667,0.14028,0.806946666666667,2.39361333333333,4.62694666666667,5.23361333333333,0
2,Bavaria,2015-07-05,2015-07-19,1.60051333333333,0.11718,0.140513333333333,0.887180000000001,2.88718,4.98718,5.69051333333334,0
3,Bavaria,2015-07-05,2015-07-26,3.15408,0.117413333333333,0.17408,1.46741333333333,4.38741333333334,7.78741333333334,8.07408,0
4,Bavaria,2015-07-05,2015-08-02,4.04098,0.117646666666667,0.174313333333334,1.85431333333333,5.60764666666667,10.6476466666667,11.29098,0
5,Bavaria,2015-07-05,2015-08-09,3.79454666666667,0.0978799999999999,0.141213333333334,1.75454666666666,5.27454666666667,10.44788,10.6245466666667,0
6,Bavaria,2015-07-05,2015-08-16,3.07478,0.0947799999999999,0.108113333333333,1.42144666666666,4.15478000000001,8.16144666666666,9.08477999999999,0
1,Berlin,2015-07-05,2015-07-12,1.10028,0.116946666666667,0.186946666666667,0.64028,2.48694666666667,4.24028,5.40028,0
2,Berlin,2015-07-05,2015-07-19,1.40718,0.11718,0.18718,0.760513333333334,2.87384666666667,4.64718,5.76718,0
3,Berlin,2015-07-05,2015-07-26,2.12074666666667,0.117413333333333,0.220746666666667,1.18074666666667,4.21408,6.83408,7.19741333333334,0
4,Berlin,2015-07-05,2015-08-02,2.79431333333333,0.117646666666667,0.18098,1.50764666666667,5.50098,10.3476466666667,10.8843133333333,0
5,Berlin,2015-07-05,2015-08-09,2.64121333333333,0.0845466666666667,0.14788,1.34121333333333,5.17454666666667,9.31454666666666,10.17788,0
6,Berlin,2015-07-05,2015-08-16,2.10811333333334,0.0781133333333336,0.141446666666667,1.11478,4.04811333333334,7.10811333333334,7.75477999999999,0
1,Brandenburg,2015-07-05,2015-07-12,0.98028,0.0469466666666666,0.0736133333333333,0.44028,1.90028,4.24028,4.57694666666667,0
2,Brandenburg,2015-07-05,2015-07-19,1.16718,0.04718,0.0738466666666666,0.54718,2.27384666666667,4.74051333333334,4.94384666666667,0
3,Brandenburg,2015-07-05,2015-07-26,2.21408,0.0474133333333333,0.140746666666667,1.06074666666667,3.80074666666667,6.78741333333333,7.77408,0
4,Brandenburg,2015-07-05,2015-08-02,2.91431333333333,0.0476466666666666,0.14098,1.39431333333333,5.21431333333333,10.3143133333333,11.5576466666667,0
5,Brandenburg,2015-07-05,2015-08-09,2.71454666666667,0.0478799999999999,0.141213333333334,1.26121333333333,4.65454666666667,9.29454666666666,10.5745466666667,0
6,Brandenburg,2015-07-05,2015-08-16,1.94811333333334,0.0481133333333332,0.0614466666666671,0.881446666666665,3.77478000000001,6.46811333333334,7.90811333333332,0
1,Bremen,2015-07-05,2015-07-12,0.14028,0.00028,0.00028,0.0469466666666666,0.653613333333334,1.45361333333333,1.73028,0
2,Bremen,2015-07-05,2015-07-19,0.140513333333333,0.000513333333333334,0.000513333333333334,0.04718,0.700513333333334,1.52718,1.86384666666667,0
